# wxskyfield_stars.dat
#
# An excerpt of the Hipparcos Catalogue (main catalog, hip_main.dat)
# containing the named stars supported by weewx-skyfield and the stars
# forming the constellation line figures of wxskyfield_lines.dat.
#
# Source: The Hipparcos and Tycho Catalogues, ESA SP-1200 (1997).
#         European Space Agency.  Distributed by the Centre de Donnees
#         astronomiques de Strasbourg (CDS) as VizieR catalog I/239:
#         https://cdsarc.cds.unistra.fr/ftp/cats/I/239/hip_main.dat
#
# Licence: CC BY-NC 3.0 IGO
#          (https://creativecommons.org/licenses/by-nc/3.0/igo/).
#          Credit: ESA.
#
# Each data line is an unmodified record from hip_main.dat.
#
H|       19747| |04 14 00.08|-42 17 37.9| 3.85| |G|063.50033880|-42.29387294| |  27.85|   41.89| -203.65|  0.40|  0.42|  0.51|  0.48|  0.49| 0.03|-0.01| 0.02| 0.13| 0.00| 0.04| 0.01| 0.07|-0.09| 0.29|  0| 1.09| 19747| 5.268|0.002| 3.981|0.002| | 1.085|0.037|G|1.09|0.02|A| | 4.0124|0.0003|0.004|124| | 4.01| 4.02|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 26967|          |C-42  1425|P-42   424|1.09|K1III       |X 
H|       19780| |04 14 25.43|-62 28 26.3| 3.33|1|G|063.60596306|-62.47397888| |  19.98|   41.64|   49.72|  0.41|  0.41|  0.45|  0.38|  0.43|-0.10|-0.05|-0.07|-0.37| 0.15| 0.11| 0.13|-0.17|-0.02| 0.13|  0|-0.20| 19780| 4.489|0.002| 3.438|0.002| | 0.915|0.006|G|0.91|0.02|A| | 3.4953|0.0006|0.005|111| | 3.49| 3.50|       |M| | |04144-6228|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27256|          |          |P-62   332|0.91|G7III       |X 
H|       19849| |04 15 17.64|-07 38 40.4| 4.43|1|G|063.82349230|-07.64455846| | 198.24|-2239.33|-3419.86|  0.67|  0.50|  0.84|  0.79|  0.73| 0.31| 0.40| 0.08| 0.17| 0.07| 0.01|-0.07| 0.10|-0.31| 0.16|  0| 1.31| 19849|      |     |      |     | | 0.820|0.000|G|0.89|0.02|A| | 4.5615|0.0009|0.006| 85| | 4.55| 4.59|       |U|2| |04153-0739|I| 1| 1| | | |  |   |       |     |     |    |S| | | 26965|B-07  780 |          |          |0.89|K1V         |X 
H|       19893| |04 16 01.49|-51 29 13.5| 4.26|1|H|064.00621426|-51.48709578| |  49.26|  100.57|  184.23|  0.45|  0.46|  0.50|  0.46|  0.50|-0.06|-0.10|-0.06|-0.08|-0.07| 0.14|-0.07|-0.10| 0.09| 0.07|  0|-1.20| 19893| 4.634|0.003| 4.294|0.003| | 0.312|0.008|G|0.37|0.02|A| | 4.3338|0.0020|0.022|112| | 4.29| 4.36|   0.76|P|1|A|          | |  | 1| | | |  |   |       |     |     |    |S| |P| 27290|          |C-51  1066|P-51   524|0.37|F4III       |X 
H|       19921| |04 16 29.08|-59 18 06.3| 4.44| |G|064.12118133|-59.30174841| |  54.84|  -47.99| -167.81|  0.51|  0.43|  0.50|  0.52|  0.50|-0.13| 0.26|-0.07|-0.12| 0.04|-0.17| 0.01|-0.11|-0.05|-0.15|  0|-0.09| 19921| 5.821|0.003| 4.556|0.003| | 1.078|0.005|G|1.05|0.02|A| | 4.5977|0.0006|0.005|107| | 4.59| 4.61|       | | | |04165-5918|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27442|          |          |P-59   324|1.05|K2IV        |X 
H|       20042| |04 17 53.62|-33 47 54.0| 3.55|1|G|064.47341068|-33.79833145| |  18.27|   62.31|   -6.75|  0.40|  0.44|  0.55|  0.45|  0.56|-0.05| 0.01|-0.07| 0.19|-0.02| 0.11|-0.01| 0.18|-0.03| 0.10|  0|-2.82| 20042| 3.426|0.002| 3.536|0.002| |-0.108|0.002|G|-.09|0.02|A| | 3.5167|0.0005|0.005|134| | 3.51| 3.52|       |M| | |04179-3348|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27376|          |C-34  1614|P-34   466|-.09|B9V         |3 
H|       20205| |04 19 47.53|+15 37 39.7| 3.65| |H|064.94805793|+15.62770031| |  21.17|  115.29|  -23.86|  0.76|  0.63|  1.17|  1.21|  0.98| 0.06| 0.33|-0.43| 0.18|-0.21| 0.58| 0.16|-0.08| 0.53| 0.67|  0|-0.66| 20205| 4.905|0.007| 3.757|0.004| | 0.981|0.012|G|0.95|0.02|G| | 3.8123|0.0011|0.006| 37| | 3.80| 3.82|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 27371|B+15  612 |          |          |0.95|G8III       |X 
H|       20455| |04 22 56.03|+17 32 33.3| 3.77| |H|065.73344722|+17.54258430| |  21.29|  107.75|  -28.84|  0.80|  0.49|  0.93|  1.11|  0.87| 0.23| 0.37|-0.09| 0.17| 0.01| 0.39| 0.08| 0.36| 0.25| 0.43|  0| 1.05| 20455| 5.024|0.003| 3.868|0.002| | 0.983|0.010|G|0.93|0.01|G| | 3.9308|0.0005|0.003| 76| | 3.93| 3.94|       |C| | |04229+1733|I| 1| 1| | | |  |   |       |     |     |    |S| | | 27697|B+17  712 |          |          |0.93|G8III       |X 
H|       20535| |04 24 02.17|-34 01 01.2| 3.97|1|H|066.00902233|-34.01698632| |  11.95|   73.77|   57.57|  0.41|  0.45|  0.59|  0.46|  0.52|-0.04| 0.05|-0.18| 0.02|-0.05| 0.08|-0.02|-0.09| 0.07| 0.10|  0| 1.19| 20535| 5.907|0.003| 4.132|0.002| | 1.468|0.052|G|1.53|0.02|A| | 4.0941|0.0008|0.009|125| | 4.08| 4.11|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28028|          |C-34  1664|P-34   482|1.53|K4III       |3 
H|       20648|H|04 25 29.32|+17 55 40.8| 4.30| |G|066.37215593|+17.92798917|A|  22.05|  108.26|  -32.47|  0.75|  0.52|  0.77|  0.97|  0.83| 0.34| 0.10| 0.08|-0.02| 0.05| 0.25|-0.10| 0.34| 0.20| 0.54|  2|-0.74| 20648| 4.382|0.003| 4.317|0.003|A| 0.049|0.007|G|0.08|0.03|C|*| 4.3212|0.0006|0.004| 72|*| 4.32| 4.33|       |D| | |04255+1755|I| 1| 2|C| |B|AB|338|  1.750|0.017| 4.02|0.09|S| | | 27962|B+17  719 |          |          |0.08|A2IV        |X 
H|       20889| |04 28 36.93|+19 10 49.9| 3.53| |H|067.15388879|+19.18052092| |  21.04|  107.23|  -36.77|  0.69|  0.51|  0.82|  1.02|  0.80| 0.31| 0.06|-0.23| 0.02|-0.11| 0.37|-0.06| 0.12| 0.29| 0.55|  0| 1.57| 20889| 4.834|0.004| 3.647|0.002| | 1.014|0.006|G|1.04|0.12|G| | 3.6992|0.0005|0.005| 60| | 3.69| 3.71|       |C| | |04286+1911|I| 1| 1| | | |  |   |       |     |     |    |S| | | 28305|B+18  640 |          |          |1.04|K0III       |X 
H|       20894| |04 28 39.67|+15 52 15.4| 3.40|1|G|067.16531219|+15.87094680| |  21.89|  108.66|  -26.39|  0.77|  0.45|  0.83|  1.03|  0.66| 0.10| 0.37| 0.19|-0.14| 0.10| 0.18| 0.10| 0.15|-0.28|-0.38|  0|-2.00| 20894| 3.648|0.003| 3.429|0.003| | 0.179|0.004|G|0.21|0.03|C| | 3.4597|0.0015|0.008| 64| | 3.45| 3.47|       |M| | |04286+1554|I| 2| 1| | | |  |   |       |     |     |    |S| |P| 28319|B+15  632 |          |          |0.21|A7III       |X 
H|       21060| |04 30 50.10|-44 57 13.5| 5.07| |H|067.70874038|-44.95374351| |   4.59|    2.44|   -2.48|  0.43|  0.45|  0.51|  0.47|  0.53|-0.02| 0.02|-0.07|-0.01|-0.14| 0.18|-0.15|-0.14| 0.00|-0.04|  0| 0.00| 21060| 4.810|0.002| 5.033|0.002| |-0.194|0.002|T|-.20|0.00|L| | 5.0009|0.0006|0.006|116| | 4.99| 5.01|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 28873|          |C-45  1567|P-45   471|-.23|B2IV-V      |X 
H|       21109| |04 31 25.45|+04 34 31.1| 8.38| |H|067.85605428|+04.57531865| |   5.92|    0.22|  -12.85|  1.13|  0.85|  1.28|  1.61|  1.47| 0.35| 0.19| 0.07| 0.17| 0.19|-0.24| 0.09| 0.51|-0.11| 0.54|  0| 0.94| 21109| 9.697|0.036| 8.521|0.023| | 1.008|0.033|T|0.98|0.03|L| | 8.5439|0.0022|0.013| 58| | 8.52| 8.56|       |C| | |          | |  | 1| | | |  |   |       |     |     |    | | | | 28678|B+04  704 |          |          |1.04|K0          |S 
H|       21281|H|04 33 59.72|-55 02 42.0| 3.30|1|G|068.49882684|-55.04500559|A|  18.56|   58.06|   12.73|  0.89|  0.86|  0.46|  0.64|  0.58|-0.40| 0.01|-0.05| 0.01| 0.03|-0.12|-0.02|-0.15|-0.06|-0.05|  2| 1.52| 21281| 3.159|0.003| 3.248|0.003|*|-0.079|0.015|G|-.08|0.02|A|*| 3.2372|0.0010|0.012|105|*| 3.21| 3.25|   2.94|P|1|A|04340-5503|I| 1| 2|C| |A|AB|146|  0.304|0.002| 0.95|0.02|S| |P| 29305|          |          |P-55   663|-.08|A0V:        |X 
H|       21393| |04 35 33.07|-30 33 44.3| 3.81| |G|068.88779874|-30.56231049| |  15.62|  -48.92|  -12.75|  0.40|  0.46|  0.63|  0.45|  0.57|-0.08| 0.05|-0.05| 0.14|-0.07| 0.09|-0.07| 0.09|-0.08|-0.07|  0|-0.84| 21393| 5.037|0.002| 3.918|0.002| | 0.957|0.043|G|0.93|0.02|A| | 3.9730|0.0004|0.004|133| | 3.97| 3.98|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 29291|          |C-30  1901|P-30   631|0.93|G8III       |3 
H|       21421| |04 35 55.20|+16 30 35.1| 0.87|1|G|068.98000195|+16.50976164| |  50.09|   62.78| -189.36|  0.85|  0.53|  0.95|  0.85|  0.63| 0.31| 0.49| 0.08| 0.19| 0.14|-0.26| 0.03| 0.46|-0.24| 0.29|  0| 0.13| 21421| 2.937|0.006| 1.160|0.011| | 1.538|0.008|G|1.67|0.02|G| | 1.0024|0.0026|0.010| 43| | 0.99| 1.02|       |M| | |04359+1631|I| 1| 1| | | |  |   |       |     |     |    |S| | | 29139|B+16  629 |          |          |1.67|K5III       |X 
H|       21444| |04 36 19.14|-03 21 08.8| 3.93|2|T|069.07975243|-03.35244800| |   5.56|    1.73|   -4.54|  0.73|  0.47|  0.88|  0.71|  0.58| 0.08| 0.43|-0.09| 0.29| 0.21|-0.03| 0.13| 0.55|-0.16| 0.14|  2|-1.29| 21444| 3.688|0.005| 3.901|0.005| |-0.210|0.009|G|-.20|0.02|A| | 3.8713|0.0064|0.041| 91| | 3.80| 3.92|   0.17|P|1|A|04363-0321|I| 1| 1| | | |  |   |       |     |     |    |S| | | 29248|B-03  834 |          |          |-.20|B2III SB    |G 
H|       21594|H|04 38 10.87|-14 18 12.9| 3.86| |H|069.54529558|-14.30358700|A|  29.84|  -77.86| -178.06|  0.63|  0.48|  0.62|  0.74|  0.57| 0.16| 0.07|-0.27| 0.07| 0.06| 0.10| 0.09| 0.32|-0.18| 0.12|  2|-0.43| 21594| 5.288|0.003| 3.994|0.002|*| 1.082|0.039|G|1.09|0.02|A|*| 4.0248|0.0005|0.005|117|*| 4.02| 4.04|       |D| | |04382-1418|I| 1| 2|C| |A|AB|343|  0.810|0.005| 2.90|0.02|S| | | 29503|B-14  933 |          |          |1.09|K1III       |4 
H|       21770| |04 40 33.82|-41 51 48.9| 4.44|1|G|070.14092957|-41.86357034| |  49.67| -141.18|  -74.95|  0.45|  0.45|  0.53|  0.49|  0.53|-0.06| 0.03|-0.02|-0.10| 0.09| 0.04| 0.09| 0.03|-0.16|-0.02|  0| 0.34| 21770| 4.844|0.003| 4.488|0.002| | 0.342|0.011|G|0.40|0.02|A| | 4.5287|0.0008|0.007|107| | 4.51| 4.54|       |M| | |04406-4152|I| 1| 1| | | |  |   |       |     |     |    |S| | | 29875|          |C-42  1587|P-42   513|0.40|F2V         |X 
H|       21861| |04 42 03.45|-37 08 41.2| 5.04| |H|070.51435953|-37.14476616| |  36.16|   46.90|  193.14|  0.45|  0.49|  0.60|  0.54|  0.59|-0.02|-0.01|-0.26| 0.07|-0.13| 0.13|-0.09|-0.01| 0.04| 0.11|  0|-0.89| 21861| 5.497|0.002| 5.083|0.003| | 0.391|0.017|G|0.46|0.02|A| | 5.1297|0.0005|0.005|128| | 5.12| 5.14|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 29992|          |C-37  1867|P-37   559|0.46|F3V         |3 
H|       21881|H|04 42 14.70|+22 57 25.1| 4.27|1|H|070.56126452|+22.95697545|*|   8.14|   -2.84|  -20.33|  0.69|  0.48|  0.78|  0.81|  0.58| 0.17| 0.26|-0.26| 0.03|-0.06| 0.07|-0.06| 0.18| 0.05| 0.37|  0| 0.41| 21881| 4.121|0.002| 4.252|0.003|*|-0.112|0.003|T|-.10|0.00|L|*| 4.2366|0.0012|0.007| 76|*| 4.23| 4.25|       |M| | |04422+2257|I| 1| 2|C|S|A|AS|125|  0.196|0.026| 2.64|0.23|S| | | 29763|B+22  739 |          |          |-.11|B3V         |X 
H|       21949| |04 43 03.95|-70 55 52.0| 5.53| |H|070.76644496|-70.93111187| |   6.75|    9.30|   34.77|  0.51|  0.46|  0.49|  0.54|  0.56|-0.11| 0.13|-0.03|-0.39| 0.12| 0.03| 0.11|-0.09|-0.13|-0.10|  1|-0.43| 21949| 5.372|0.003| 5.503|0.003| |-0.114|0.004|T|-.10|0.01|L| | 5.4909|0.0007|0.005|102| | 5.48| 5.50|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 30612|          |          |P-71   282|-.11|B9IV        |X 
H|       22109| |04 45 30.14|-03 15 16.6| 4.01|1|H|071.37558764|-03.25462465| |   6.13|   17.27|  -13.51|  0.88|  0.57|  1.03|  1.31|  0.80|-0.20| 0.31|-0.04| 0.04| 0.05| 0.31| 0.09| 0.38|-0.23|-0.51|  0|-1.31| 22109| 3.839|0.003| 3.990|0.003| |-0.148|0.003|G|-.13|0.02|A| | 3.9696|0.0016|0.008| 60| | 3.96| 3.99|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 30211|B-03  876 |          |          |-.13|B5IV        |X 
H|       22449| |04 49 50.14|+06 57 40.5| 3.19| |G|072.45890935|+06.96124744| | 124.60|  463.44|   11.62|  0.84|  0.60|  0.95|  0.93|  0.77| 0.40| 0.47| 0.00| 0.22| 0.24|-0.02| 0.16| 0.51|-0.04| 0.54|  0|-0.04| 22449| 3.745|0.003| 3.241|0.003| | 0.484|0.003|T|0.53|0.02|A| | 3.2862|0.0005|0.004| 64| | 3.28| 3.29|       |C| | |04499+0657|I| 1| 1| | | |  |   |       |     |     |    |S| | | 30652|B+06  762 |          |          |0.53|F6V         |X 
H|       22491| |04 50 17.85|-24 22 07.7| 7.91| |H|072.57437448|-24.36879540| |   8.26|   18.86|  -18.12|  0.45|  0.63|  0.89|  0.56|  0.75|-0.04| 0.16|-0.06| 0.18|-0.06| 0.20|-0.03|-0.05| 0.13|-0.04|  1| 0.71| 22491| 9.132|0.010| 8.017|0.007| | 0.961|0.010|T|0.95|0.01|L| | 8.0720|0.0013|0.014|197| | 8.05| 8.10|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 30856|          |C-24  2616|P-24   725|0.94|K0III       |4 
H|       22509| |04 50 36.72|+08 54 00.9| 4.35| |H|072.65300943|+08.90025258| |  16.84|   -0.87|  -31.57|  0.96|  0.87|  1.28|  1.52|  1.34| 0.34| 0.22|-0.48| 0.29| 0.48| 0.00| 0.31| 0.72|-0.34| 0.70|  3| 0.20| 22509| 4.378|0.003| 4.355|0.002| | 0.010|0.004|G|0.04|0.02|A| | 4.3669|0.0006|0.003| 50| | 4.36| 4.37|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 30739|B+08  777 |          |          |0.04|A1Vn        |X 
H|       22549| |04 51 12.37|+05 36 18.4| 3.68| |H|072.80152507|+05.60510146| |   2.59|   -3.62|    1.03|  0.71|  0.52|  0.80|  0.97|  0.63| 0.21| 0.21|-0.19| 0.19| 0.33| 0.13| 0.33| 0.66|-0.24| 0.09|  0| 1.82| 22549| 3.471|0.003| 3.652|0.002| |-0.157|0.013|G|-.16|0.02|A| | 3.6236|0.0007|0.005| 97| | 3.62| 3.64|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| |P| 30836|B+05  745 |          |          |-.16|B2III SB    |G 
H|       22701| |04 52 53.68|-05 27 09.9| 4.36| |H|073.22366820|-05.45275591| |  14.39|  -18.01|   25.03|  0.80|  0.47|  0.88|  0.85|  0.56|-0.18| 0.38|-0.31| 0.34|-0.08|-0.12|-0.22| 0.40|-0.28| 0.00|  0|-0.44| 22701| 4.691|0.003| 4.406|0.004| | 0.257|0.014|G|0.33|0.02|A| | 4.4373|0.0009|0.005| 77| | 4.43| 4.45|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 31109|B-05 1068 |          |          |0.33|A9IV        |X 
H|       22730| |04 53 22.76|+02 30 29.8| 5.33|1|H|073.34481369|+02.50826491| |   5.11|   29.67|  -16.40|  0.77|  0.48|  0.92|  0.82|  0.55| 0.09| 0.47|-0.17| 0.29| 0.25|-0.13| 0.12| 0.57|-0.18| 0.16|  0| 0.06| 22730| 7.426|0.008| 5.518|0.005| | 1.632|0.004|G|2.05|0.05|F| | 5.4049|0.0013|0.012| 73| | 5.39| 5.43|       |U|2| |          | |  | 1| | |S|  |   |       |     |     |    |S| | | 31139|B+02  800 |          |          |2.05|M1III       |S 
H|       22783| |04 54 03.01|+66 20 33.6| 4.26|1|H|073.51254425|+66.34266029| |   0.47|    0.49|    7.31|  0.43|  0.42|  0.60|  0.46|  0.45| 0.08| 0.21| 0.05| 0.04| 0.29| 0.07| 0.27| 0.01|-0.03| 0.20|  1| 0.29| 22783| 4.286|0.002| 4.300|0.002| |-0.008|0.003|T|0.09|0.03|C| | 4.2940|0.0013|0.014|132| | 4.28| 4.32|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| | | 30614|B+66  358 |          |          |0.09|O9.5Ia SB:  |G 
H|       22797| |04 54 15.10|+02 26 26.4| 3.71|1|G|073.56289850|+02.44067149| |   2.43|    1.43|    0.23|  0.78|  0.49|  0.93|  0.82|  0.56| 0.11| 0.46|-0.07| 0.37| 0.20|-0.10| 0.11| 0.60|-0.14| 0.12|  0|-0.68| 22797| 3.477|0.004| 3.674|0.004| |-0.179|0.012|G|-.18|0.02|A| | 3.6470|0.0044|0.021| 67| | 3.62| 3.67|   3.70|P|1|A|          | |  | 1| | | |  |   |       |     |     |    |S| | | 31237|B+02  810 |          |          |-.18|B2III SB    |G 
H|       22845| |04 54 53.70|+10 09 04.1| 4.64| |G|073.72376720|+10.15114511| |  27.04|   40.08| -128.37|  0.79|  0.53|  0.94|  1.04|  0.65| 0.22| 0.24|-0.14| 0.27| 0.20| 0.16| 0.18| 0.65|-0.15| 0.22|  0| 2.23| 22845| 4.760|0.003| 4.665|0.003| | 0.085|0.004|G|0.11|0.03|C| | 4.6861|0.0005|0.004| 87| | 4.68| 4.69|       |C| | |04548+1009|I| 1| 1| | | |  |   |       |     |     |    |S| | | 31295|B+09  683 |          |          |0.11|A0V         |X 
H|       23015| |04 56 59.62|+33 09 58.1| 2.69| |G|074.24840098|+33.16613537| |   6.37|    3.63|  -18.54|  0.85|  0.59|  0.96|  0.91|  0.71|-0.03| 0.50|-0.17| 0.18| 0.19| 0.08| 0.05| 0.16|-0.22|-0.13|  0| 1.46| 23015| 4.683|0.004| 2.857|0.003| | 1.490|0.042|G|1.46|0.03|C| | 2.8337|0.0014|0.005| 39| | 2.83| 2.84|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 31398|B+32  855 |          |          |1.46|K3IIvar     |X 
H|       23123| |04 58 32.90|+01 42 50.5| 4.47| |G|074.63709525|+01.71403506| |   3.42|   -1.59|   -7.93|  0.68|  0.52|  0.86|  0.80|  0.62| 0.18| 0.22|-0.34| 0.29| 0.25|-0.14| 0.11| 0.55|-0.33| 0.38|  0| 2.46| 23123| 6.281|0.005| 4.623|0.003| | 1.369|0.066|G|1.32|0.02|A| | 4.6307|0.0008|0.004| 73| | 4.62| 4.64|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 31767|B+01  872 |          |          |1.32|K2IIvar     |X 
H|       23416| |05 01 58.13|+43 49 23.9| 3.03|2|H|075.49222507|+43.82331397|+|   1.60|    0.18|   -2.31|  0.96|  0.64|  1.16|  1.01|  0.76| 0.04| 0.51|-0.29| 0.22| 0.10|-0.22|-0.20| 0.68|-0.47| 0.32|  0| 1.74| 23416| 3.665|0.007| 3.091|0.005| | 0.537|0.008|T|0.61|0.01|L| | 3.1457|0.0062|0.036| 67| | 3.05| 3.20|       |P|1|C|05020+4350|I| 1| 1|O| | |  |   |       |     |     |    |S| |D| 31964|B+43 1166 |          |          |0.61|F0Ia        |X 
H|       23453| |05 02 28.68|+41 04 33.2| 3.69|1|H|075.61950025|+41.07588953|+|   4.14|    8.88|  -21.43|  1.05|  0.81|  0.81|  0.99|  0.84| 0.43|-0.03|-0.10| 0.35| 0.33|-0.15| 0.32| 0.45|-0.16| 0.62|  0| 2.01| 23453| 5.254|0.003| 3.892|0.002| | 1.154|0.003|T|1.12|0.00|L| | 3.8549|0.0010|0.007| 98| | 3.84| 3.88|       |P|1|C|          | |  | 1|O| | |  |   |       |     |     |    |S| |P| 32068|B+40 1142 |          |          |1.10|K4II comp   |G 
H|       23685| |05 05 27.65|-22 22 15.1| 3.19|1|H|076.36521705|-22.37085673| |  14.39|   19.27|  -72.35|  0.45|  0.46|  0.68|  0.66|  0.63|-0.19| 0.16|-0.04| 0.20|-0.21| 0.12|-0.21| 0.16|-0.14|-0.30|  0| 0.69| 23685| 5.116|0.003| 3.351|0.002| | 1.460|0.043|G|1.50|0.02|A| | 3.3215|0.0006|0.006|137| | 3.31| 3.33|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 32887|B-22 1000 |C-22  1997|P-22   698|1.50|K4III       |4 
H|       23767| |05 06 30.87|+41 14 04.7| 3.18|1|H|076.62862102|+41.23464074| |  14.87|   30.60|  -68.41|  0.67|  0.47|  0.74|  0.74|  0.51| 0.29| 0.32|-0.07| 0.15| 0.10|-0.02| 0.07| 0.48|-0.14| 0.31|  0| 0.67| 23767| 2.971|0.003| 3.143|0.003| |-0.148|0.004|T|-.17|0.03|C| | 3.1160|0.0008|0.006| 82| | 3.10| 3.13|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 32630|B+41 1058 |          |          |-.17|B3V         |X 
H|       23875| |05 07 51.03|-05 05 10.5| 2.78| |G|076.96264146|-05.08626282| |  36.71|  -83.39|  -75.44|  0.68|  0.52|  0.76|  0.85|  0.62|-0.19|-0.06|-0.16| 0.30|-0.36|-0.13|-0.40| 0.37| 0.09|-0.15|  0|-1.28| 23875| 2.976|0.002| 2.808|0.002| | 0.161|0.003|T|0.16|0.02|A| | 2.8258|0.0004|0.003| 77| | 2.82| 2.83|       |C| | |05079-0506|I| 1| 1| | | |  |   |       |     |     |    |S| | | 33111|B-05 1162 |          |          |0.16|A3IIIvar    |X 
H|       23972| |05 09 08.78|-08 45 14.7| 4.25|2|H|077.28659571|-08.75407607| |   1.86|    0.00|   -2.01|  0.73|  0.49|  0.88|  0.73|  0.53|-0.33| 0.39|-0.17| 0.40|-0.32|-0.04|-0.33| 0.19|-0.07|-0.30|  2| 0.53| 23972| 4.015|0.004| 4.230|0.004| |-0.187|0.007|G|-.16|0.02|A| | 4.1942|0.0032|0.029| 87| | 4.13| 4.21|       |U|2|C|          | |  | 1| | | |  |   |       |     |     |    |S| | | 33328|B-08 1040 |          |          |-.16|B2IVn       |X 
H|       24003| |05 09 36.62|+69 38 22.4| 6.43| |H|077.40257498|+69.63955569| |   8.52|   60.42|  -63.55|  0.38|  0.54|  0.78|  0.42|  0.71|-0.13| 0.05| 0.01|-0.33| 0.04| 0.06| 0.04|-0.02| 0.05|-0.14|  0|-0.20| 24003| 7.848|0.005| 6.553|0.004| | 1.101|0.005|T|1.06|0.01|L| | 6.5961|0.0007|0.009|197| | 6.58| 6.61|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 32518|B+69  302 |          |          |1.05|K1III       |X 
H|       24244| |05 12 17.89|-11 52 08.9| 4.45| |G|078.07453075|-11.86914287| |  13.53|   24.95|  -31.22|  0.55|  0.44|  0.69|  0.55|  0.48|-0.09| 0.34| 0.01| 0.26|-0.28|-0.01|-0.32| 0.21|-0.15|-0.20|  4| 1.35| 24244| 4.340|0.003| 4.447|0.002| |-0.099|0.005|G|-.08|0.02|A| | 4.4260|0.0005|0.004| 90| | 4.42| 4.44|       |C| | |05123-1152|I| 1| 1| | | |  |   |       |     |     |    |S| | | 33802|B-12 1095 |          |          |-.08|B8V         |X 
H|       24305| |05 12 55.87|-16 12 19.5| 3.29| |G|078.23280460|-16.20542901| |  17.69|   45.66|  -16.13|  0.48|  0.44|  0.71|  0.53|  0.53| 0.08| 0.32|-0.08|-0.06|-0.15|-0.22|-0.24| 0.00|-0.20|-0.09|  1| 0.81| 24305| 3.162|0.002| 3.269|0.002| |-0.110|0.180|G|-.09|0.02|A| | 3.2528|0.0005|0.004|116| | 3.24| 3.26|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 33904|B-16 1072 |          |          |-.09|B9IV: HgMn  |G 
H|       24327|H|05 13 13.89|-12 56 28.6| 4.36| |G|078.30785422|-12.94128833|A|   5.83|  -12.22|   -1.32|  0.61|  0.52|  0.69|  0.59|  0.55|-0.10| 0.22|-0.28| 0.01|-0.21| 0.06|-0.18|-0.15|-0.01|-0.09|  2|-0.34| 24327| 4.301|0.004| 4.411|0.005|A|-0.094|0.009|G|-.07|0.02|A|*| 4.3328|0.0006|0.004| 92|*| 4.33| 4.34|       |D| | |05132-1256|I| 1| 2|C| |A|AB|357|  2.179|0.004| 2.57|0.03|S| | | 33949|B-13 1092 |          |          |-.07|B7V         |4 
H|       24436| |05 14 32.27|-08 12 05.9| 0.18|1|G|078.63446353|-08.20163919| |   4.22|    1.87|   -0.56|  0.65|  0.48|  0.81|  0.74|  0.53|-0.18| 0.27| 0.18| 0.32|-0.23|-0.13|-0.24| 0.27|-0.14|-0.30|  0| 2.48| 24436| 0.312|0.012| 0.283|0.010| |-0.030|0.600|G|0.03|0.02|A| | 0.1930|0.0015|0.014| 64| | 0.17| 0.22|   2.07|P|1|A|05145-0812|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 34085|B-08 1063 |          |          |0.03|B8Ia        |X 
H|       24608| |05 16 41.30|+45 59 56.5| 0.08|1|G|079.17206517|+45.99902927|+|  77.29|   75.52| -427.13|  0.80|  0.51|  0.89|  0.77|  0.50| 0.27| 0.51| 0.13| 0.06|-0.01| 0.01|-0.07| 0.03|-0.12| 0.16|  2| 3.79| 24608|      |     |      |     | | 0.795|0.019|G|0.83|0.01|R| | 0.2385|0.0023|0.011| 52| | 0.22| 0.25|       |U|2| |05168+4559|I| 1| 1|O| | |  |   |       |     |     |    |S| |P| 34029|B+45 1077 |          |          |0.83|M1: comp    |G 
